MONTH,HOUR,WEEKDAY,SEASON,TEMPERATURE,RAINFALL,WINDSPEED,HUMLDITY,SNOWFALL,RENTCOUNT
1,21,3,3,-5.8,0.0,0.9,76.0,6.0,0.0
1,22,3,3,-6.5,0.0,1.4,81.0,6.0,0.0
1,23,3,3,-6.7,0.0,1.2,82.0,6.0,0.0
1,0,4,3,-7.5,0.0,0.9,86.0,6.0,0.0
1,1,4,3,-8.0,0.0,0.9,87.0,6.0,0.0
1,2,4,3,-8.4,0.0,0.7,90.0,6.0,0.0
1,3,4,3,-9.1,0.0,0.7,90.0,6.0,0.0
1,4,4,3,-9.5,0.0,0.9,90.0,6.0,0.0
1,5,4,3,-9.6,0.0,0.6,92.0,6.0,0.0
1,6,4,3,-10.2,0.0,1.0,92.0,6.0,0.0
1,7,4,3,-10.4,0.0,0.9,92.0,6.0,0.0
1,8,4,3,-10.4,0.0,1.4,93.0,6.0,0.0
1,9,4,3,-8.4,0.0,0.1,91.0,6.0,0.0
1,10,4,3,-5.5,0.0,0.6,76.0,6.0,0.0
1,11,4,3,-2.9,0.0,1.3,63.0,6.0,0.0
1,12,4,3,-0.9,0.0,1.3,50.0,6.0,0.0
1,13,4,3,0.9,0.0,2.3,45.0,6.0,0.0
1,14,4,3,1.5,0.0,2.5,39.0,5.9,0.0
1,15,4,3,2.4,0.0,2.1,40.0,5.8,0.0
1,16,4,3,2.4,0.0,1.2,41.0,5.7,0.0
1,17,4,3,1.1,0.0,1.4,53.0,5.7,0.0
1,18,4,3,-0.2,0.0,1.1,60.0,5.7,0.0
1,19,4,3,-1.0,0.0,1.3,63.0,5.7,1.0
1,20,4,3,-1.6,0.0,0.4,68.0,5.7,0.0
1,21,4,3,-2.2,0.0,0.7,72.0,5.7,0.0
1,22,4,3,-2.1,0.0,0.8,73.0,5.7,0.0
1,23,4,3,-2.5,0.0,0.3,76.0,5.7,0.0
1,0,5,3,-3.0,0.0,1.9,81.0,5.7,0.0
1,1,5,3,-3.8,0.0,0.3,83.0,5.7,0.0
1,2,5,3,-4.2,0.0,0.4,86.0,5.7,0.0
1,3,5,3,-4.5,0.0,0.8,86.0,5.7,0.0
1,4,5,3,-4.3,0.0,0.6,87.0,5.7,0.0
1,5,5,3,-4.0,0.0,0.3,86.0,5.7,0.0
1,6,5,3,-3.7,0.0,0.6,85.0,5.7,0.0
1,7,5,3,-3.2,0.0,0.6,86.0,5.7,0.0
1,8,5,3,-3.0,0.0,0.3,85.0,5.7,0.0
1,9,5,3,-2.2,0.0,0.9,85.0,5.7,0.0
1,10,5,3,-1.0,0.0,0.2,81.0,5.7,1.0
1,11,5,3,1.5,0.0,1.2,70.0,5.7,0.0
1,12,5,3,3.9,0.0,0.7,61.0,5.7,0.0
1,13,5,3,5.3,0.0,0.9,59.0,5.5,4.0
1,14,5,3,5.6,0.0,1.3,55.0,5.3,1.0
1,15,5,3,5.0,0.0,2.7,57.0,5.1,3.0
1,16,5,3,4.8,0.0,1.7,58.0,4.9,0.0
1,17,5,3,4.4,0.0,1.6,62.0,4.7,1.0
1,18,5,3,3.3,0.0,0.9,69.0,4.6,0.0
1,19,5,3,2.4,0.0,1.1,73.0,4.6,0.0
1,20,5,3,1.0,0.0,1.4,80.0,4.6,0.0
1,21,5,3,-0.1,0.0,0.5,84.0,4.6,0.0
1,22,5,3,-0.9,0.0,1.6,87.0,4.6,1.0
1,23,5,3,-1.5,0.0,1.1,88.0,4.6,0.0
1,0,6,3,-2.1,0.0,0.1,91.0,4.6,0.0
1,1,6,3,-2.4,0.0,1.7,93.0,4.6,0.0
1,2,6,3,-2.9,0.0,0.4,93.0,4.6,0.0
1,3,6,3,-3.2,0.0,1.5,95.0,4.6,0.0
1,4,6,3,-3.5,0.0,0.2,95.0,4.6,0.0
1,5,6,3,-3.3,0.0,1.6,95.0,4.6,0.0
1,6,6,3,-3.4,0.0,1.0,95.0,4.6,0.0
1,7,6,3,-3.6,0.0,0.9,97.0,4.6,0.0
1,8,6,3,-3.5,0.0,1.2,96.0,4.6,2.0
1,9,6,3,-2.7,0.0,0.8,97.0,4.6,0.0
1,10,6,3,-1.8,0.0,1.0,93.0,4.6,0.0
1,11,6,3,0.0,0.0,1.1,82.0,4.6,2.0
1,12,6,3,2.2,0.0,0.8,71.0,4.6,1.0
1,13,6,3,4.1,0.0,3.6,59.0,4.6,1.0
1,14,6,3,5.9,0.0,3.0,54.0,4.5,3.0
1,15,6,3,6.9,0.0,1.8,50.0,4.3,9.0
1,16,6,3,7.3,0.0,2.5,52.0,4.1,2.0
1,17,6,3,6.3,0.0,3.7,56.0,4.1,3.0
1,18,6,3,5.5,0.0,3.3,61.0,4.1,4.0
1,19,6,3,5.2,0.0,3.5,63.0,4.1,2.0
1,20,6,3,4.8,0.0,2.4,65.0,4.1,3.0
1,21,6,3,4.8,0.0,2.6,65.0,4.0,3.0
1,22,6,3,4.8,0.0,2.3,66.0,4.0,0.0
1,23,6,3,4.5,0.0,2.8,69.0,4.0,0.0
1,0,0,3,4.7,0.0,1.0,69.0,4.0,0.0
1,1,0,3,4.4,0.0,1.1,70.0,4.0,0.0
1,2,0,3,4.4,0.0,3.5,72.0,4.0,0.0
1,3,0,3,4.3,0.1,3.8,77.0,3.9,0.0
1,4,0,3,3.7,0.0,1.4,88.0,3.7,0.0
1,5,0,3,3.3,0.0,0.9,92.0,3.6,0.0
1,6,0,3,2.8,2.0,1.1,98.0,3.4,0.0
1,7,0,3,2.8,0.0,0.9,99.0,3.1,0.0
1,8,0,3,3.3,0.0,1.8,99.0,2.9,0.0
1,9,0,3,3.8,9.9,3.2,98.0,2.8,0.0
1,10,0,3,4.0,0.0,3.9,98.0,2.3,0.0
1,11,0,3,4.0,0.0,5.3,97.0,2.0,0.0
1,12,0,3,4.0,8.8,5.0,98.0,1.8,0.0
1,13,0,3,4.1,0.0,4.1,98.0,1.3,0.0
1,14,0,3,4.0,0.0,5.0,98.0,1.0,0.0
1,15,0,3,4.1,5.6,4.1,98.0,0.5,0.0
1,16,0,3,3.9,0.0,4.4,99.0,0.0,0.0
1,17,0,3,3.9,0.0,3.0,99.0,0.0,0.0
1,18,0,3,3.8,5.1,3.2,99.0,0.0,0.0
1,19,0,3,3.7,0.0,2.5,100.0,0.0,0.0
1,20,0,3,3.6,0.0,0.6,100.0,0.0,0.0
1,21,0,3,3.5,2.3,0.9,100.0,0.0,0.0
1,22,0,3,3.5,0.0,0.9,100.0,0.0,0.0
1,23,0,3,3.3,0.0,0.4,100.0,0.0,0.0
1,0,1,3,3.3,1.5,0.4,100.0,0.0,0.0
1,1,1,3,3.0,0.0,1.6,100.0,0.0,0.0
1,2,1,3,3.0,0.0,1.0,100.0,0.0,0.0
1,3,1,3,3.1,1.3,0.7,100.0,0.0,0.0
1,4,1,3,2.8,0.0,1.6,100.0,0.0,0.0
1,5,1,3,2.8,0.0,1.5,100.0,0.0,1.0
1,6,1,3,2.7,0.0,1.2,100.0,0.0,0.0
1,7,1,3,2.5,0.0,0.8,99.0,0.0,0.0
1,8,1,3,2.3,0.0,0.5,100.0,0.0,0.0
1,9,1,3,2.5,0.3,0.6,100.0,0.0,0.0
1,10,1,3,2.8,0.0,0.7,100.0,0.0,0.0
1,11,1,3,3.1,0.0,0.5,99.0,0.0,0.0
1,12,1,3,3.4,0.0,0.1,97.0,0.0,2.0
1,13,1,3,3.4,0.0,0.1,96.0,0.0,0.0
1,14,1,3,3.8,0.0,0.4,94.0,0.0,3.0
1,15,1,3,3.9,0.1,1.5,95.0,0.0,3.0
1,16,1,3,3.6,0.0,0.8,95.0,0.0,0.0
1,17,1,3,3.6,0.0,0.7,95.0,0.0,0.0
1,18,1,3,3.3,0.0,0.7,96.0,0.0,1.0
1,19,1,3,3.2,0.0,1.1,96.0,0.0,1.0
1,20,1,3,2.9,0.0,0.6,97.0,0.0,2.0
1,21,1,3,3.0,0.0,0.7,98.0,0.0,0.0
1,22,1,3,2.8,0.0,0.7,99.0,0.0,0.0
1,23,1,3,2.6,0.0,1.1,100.0,0.0,0.0
1,0,2,3,2.7,0.0,0.6,99.0,0.0,0.0
1,1,2,3,2.6,0.0,0.0,100.0,0.0,0.0
1,2,2,3,2.5,0.0,0.5,100.0,0.0,0.0
1,3,2,3,2.5,0.0,0.7,100.0,0.0,0.0
1,4,2,3,2.4,0.0,0.3,100.0,0.0,0.0
1,5,2,3,2.3,0.0,0.1,100.0,0.0,0.0
1,6,2,3,2.1,0.0,0.8,100.0,0.0,0.0
1,7,2,3,2.2,0.0,0.0,100.0,0.0,0.0
1,8,2,3,2.2,0.0,0.8,100.0,0.0,2.0
1,9,2,3,2.2,0.8,1.7,100.0,0.0,0.0
1,10,2,3,2.4,0.0,2.1,99.0,0.0,0.0
1,11,2,3,2.7,0.0,1.0,98.0,0.0,0.0
1,12,2,3,2.9,0.1,2.2,97.0,0.0,0.0
1,13,2,3,2.8,0.0,1.6,97.0,0.0,0.0
1,14,2,3,3.1,0.0,1.6,98.0,0.0,1.0
1,15,2,3,3.2,0.0,2.4,96.0,0.0,0.0
1,16,2,3,3.1,0.0,1.4,97.0,0.0,1.0
1,17,2,3,3.0,0.0,0.6,99.0,0.0,0.0
1,18,2,3,2.8,0.1,1.3,96.0,0.0,0.0
1,19,2,3,2.1,0.0,0.8,96.0,0.0,0.0
1,20,2,3,2.0,0.0,0.7,95.0,0.0,0.0
1,21,2,3,2.0,0.0,1.2,94.0,0.0,0.0
1,22,2,3,1.7,0.0,1.5,85.0,0.0,0.0
1,23,2,3,1.4,0.0,1.8,80.0,0.0,0.0
1,0,3,3,1.1,0.0,0.9,81.0,0.0,0.0
1,1,3,3,0.6,0.0,1.1,84.0,0.0,0.0
1,2,3,3,0.4,0.0,1.3,89.0,0.0,0.0
1,3,3,3,0.1,0.0,0.6,92.0,0.0,0.0
1,4,3,3,-0.1,0.0,0.6,93.0,0.0,0.0
1,5,3,3,-0.4,0.0,0.9,94.0,0.0,0.0
1,6,3,3,-0.3,0.0,0.4,93.0,0.0,0.0
1,7,3,3,0.0,0.0,1.5,90.0,0.0,0.0
1,8,3,3,0.8,0.0,1.7,88.0,0.0,0.0
1,9,3,3,1.3,0.0,2.2,84.0,0.0,0.0
1,10,3,3,1.5,0.0,2.7,85.0,0.0,0.0
1,11,3,3,1.7,0.0,1.5,90.0,0.0,0.0
1,12,3,3,1.8,0.1,0.9,96.0,0.0,0.0
1,13,3,3,2.2,0.0,1.6,94.0,0.0,0.0
1,14,3,3,2.8,0.0,1.8,90.0,0.0,0.0
1,15,3,3,3.2,0.2,1.5,83.0,0.0,0.0
1,16,3,3,2.8,0.0,2.7,77.0,0.0,0.0
1,17,3,3,2.5,0.0,2.1,70.0,0.0,1.0
1,18,3,3,1.3,0.0,3.2,70.0,0.0,0.0
1,19,3,3,0.2,0.0,4.3,64.0,0.0,2.0
1,20,3,3,-0.6,0.0,4.6,65.0,0.0,0.0
1,21,3,3,-1.7,0.0,4.0,60.0,0.0,0.0
1,22,3,3,-2.4,0.0,2.8,61.0,0.0,0.0
1,23,3,3,-3.2,0.0,3.8,56.0,0.0,0.0
1,0,4,3,-4.1,0.0,1.8,56.0,0.0,0.0
1,1,4,3,-4.9,0.0,2.2,60.0,0.0,0.0
1,2,4,3,-4.8,0.0,3.2,56.0,0.0,0.0
1,3,4,3,-4.9,0.0,2.8,55.0,0.0,0.0
1,4,4,3,-5.5,0.0,3.8,50.0,0.0,0.0
1,5,4,3,-6.2,0.0,3.7,45.0,0.0,0.0
1,6,4,3,-6.7,0.0,1.9,47.0,0.0,0.0
1,7,4,3,-7.3,0.0,2.1,54.0,0.0,0.0
1,8,4,3,-6.8,0.0,2.5,56.0,0.0,1.0
1,9,4,3,-5.2,0.0,2.7,52.0,0.0,0.0
1,10,4,3,-4.7,0.0,4.9,49.0,0.0,1.0
1,11,4,3,-3.3,0.0,3.1,44.0,0.0,0.0
1,12,4,3,-3.5,0.0,5.2,39.0,0.0,0.0
1,13,4,3,-2.7,0.0,4.1,41.0,0.0,0.0
1,14,4,3,-2.6,0.0,5.1,40.0,0.0,0.0
1,15,4,3,-2.4,0.0,3.7,37.0,0.0,0.0
1,16,4,3,-2.7,0.0,4.3,34.0,0.0,0.0
1,17,4,3,-4.0,0.0,4.2,35.0,0.0,0.0
1,18,4,3,-5.0,0.0,3.0,37.0,0.0,0.0
1,19,4,3,-6.1,0.0,1.7,45.0,0.0,0.0
1,20,4,3,-6.8,0.0,1.7,53.0,0.0,3.0
1,21,4,3,-6.9,0.0,1.6,55.0,0.0,0.0
1,22,4,3,-6.8,0.0,2.2,56.0,0.0,0.0
1,23,4,3,-6.8,0.0,1.7,63.0,0.0,0.0
1,0,5,3,-6.4,0.0,2.9,62.0,0.0,0.0
1,1,5,3,-6.7,0.0,2.1,65.0,0.0,0.0
1,2,5,3,-7.1,0.0,2.5,69.0,0.0,0.0
1,3,5,3,-8.0,0.0,2.8,74.0,0.0,0.0
1,4,5,3,-9.1,0.0,1.0,70.0,0.0,0.0
1,5,5,3,-9.9,0.0,0.5,64.0,0.0,0.0
1,6,5,3,-10.4,0.0,1.5,64.0,0.0,0.0
1,7,5,3,-10.7,0.0,0.8,66.0,0.0,0.0
1,8,5,3,-10.7,0.0,0.9,74.0,0.0,1.0
1,9,5,3,-8.2,0.0,0.5,63.0,0.0,0.0
1,10,5,3,-6.5,0.0,1.9,57.0,0.0,0.0
1,11,5,3,-5.4,0.0,3.5,49.0,0.0,0.0
1,12,5,3,-3.5,0.0,3.2,45.0,0.0,0.0
1,13,5,3,-2.4,0.0,2.8,39.0,0.0,0.0
1,14,5,3,-2.1,0.0,5.1,34.0,0.0,0.0
1,15,5,3,-1.0,0.0,3.1,35.0,0.0,2.0
1,16,5,3,-1.5,0.0,4.5,30.0,0.0,1.0
1,17,5,3,-2.9,0.0,3.5,31.0,0.0,0.0
1,18,5,3,-3.9,0.0,3.4,37.0,0.0,0.0
1,19,5,3,-5.2,0.0,1.9,46.0,0.0,0.0
1,20,5,3,-5.6,0.0,2.7,51.0,0.0,0.0
1,21,5,3,-6.5,0.0,1.7,58.0,0.0,1.0
1,22,5,3,-6.9,0.0,1.3,61.0,0.0,3.0
1,23,5,3,-6.5,0.0,0.9,63.0,0.0,0.0
1,0,6,3,-6.6,0.0,1.3,64.0,0.0,0.0
1,1,6,3,-7.0,0.0,1.5,69.0,0.0,0.0
1,2,6,3,-6.8,0.0,1.7,70.0,0.0,0.0
1,3,6,3,-7.7,0.0,1.4,75.0,0.0,0.0
1,4,6,3,-8.1,0.0,0.7,77.0,0.0,0.0
1,5,6,3,-8.5,0.0,0.7,81.0,0.0,0.0
1,6,6,3,-8.8,0.0,1.5,81.0,0.0,0.0
1,7,6,3,-9.0,0.0,1.5,85.0,0.0,0.0
1,8,6,3,-9.2,0.0,0.1,86.0,0.0,0.0
1,9,6,3,-7.5,0.0,0.7,82.0,0.0,0.0
1,10,6,3,-6.3,0.0,0.6,82.0,0.0,0.0
1,11,6,3,-4.6,0.0,0.9,81.0,0.2,0.0
1,12,6,3,-3.1,0.1,4.1,68.0,0.0,0.0
1,13,6,3,-2.9,0.0,2.9,64.0,0.0,1.0
1,14,6,3,-2.0,0.0,2.9,55.0,0.0,0.0
1,15,6,3,-0.9,0.0,3.6,43.0,0.0,3.0
1,16,6,3,-1.0,0.0,3.1,44.0,0.0,0.0
1,17,6,3,-1.9,0.0,2.9,47.0,0.0,5.0
1,18,6,3,-2.7,0.0,2.8,54.0,0.0,2.0
1,19,6,3,-3.5,0.0,1.8,58.0,0.0,1.0
1,20,6,3,-3.9,0.0,1.5,62.0,0.0,2.0
1,21,6,3,-4.6,0.0,1.1,67.0,0.0,0.0
1,22,6,3,-4.9,0.0,0.9,70.0,0.0,0.0
1,23,6,3,-5.5,0.0,0.8,74.0,0.0,0.0
1,0,0,3,-5.8,0.0,1.2,77.0,0.0,0.0
1,1,0,3,-6.5,0.0,0.7,82.0,0.0,0.0
1,2,0,3,-7.3,0.0,1.2,86.0,0.0,0.0
1,3,0,3,-7.6,0.0,0.5,86.0,0.0,0.0
1,4,0,3,-8.0,0.0,0.8,89.0,0.0,0.0
1,5,0,3,-8.4,0.0,0.6,90.0,0.0,0.0
1,6,0,3,-8.6,0.0,0.5,92.0,0.0,0.0
1,7,0,3,-9.1,0.0,0.6,92.0,0.0,0.0
1,8,0,3,-9.3,0.0,0.8,92.0,0.0,1.0
1,9,0,3,-7.2,0.0,0.4,87.0,0.0,0.0
1,10,0,3,-3.9,0.0,0.9,76.0,0.0,0.0
1,11,0,3,-1.1,0.0,1.3,61.0,0.0,0.0
1,12,0,3,1.0,0.0,1.5,54.0,0.0,0.0
1,13,0,3,2.7,0.0,1.3,47.0,0.0,0.0
1,14,0,3,3.8,0.0,1.1,51.0,0.0,2.0
1,15,0,3,3.3,0.0,2.2,58.0,0.0,3.0
1,16,0,3,3.0,0.0,2.1,61.0,0.0,2.0
1,17,0,3,2.7,0.0,2.0,64.0,0.0,0.0
1,18,0,3,2.4,0.0,0.7,66.0,0.0,0.0
1,19,0,3,2.1,0.0,1.3,68.0,0.0,0.0
1,20,0,3,2.0,0.0,0.6,69.0,0.0,1.0
1,21,0,3,1.6,0.0,0.9,70.0,0.0,0.0
1,22,0,3,1.4,0.0,1.1,73.0,0.0,2.0
1,23,0,3,0.6,0.0,1.1,76.0,0.0,0.0
1,0,1,3,-0.1,0.0,0.9,81.0,0.0,0.0
1,1,1,3,-1.0,0.0,1.0,86.0,0.0,0.0
1,2,1,3,-1.5,0.0,0.2,87.0,0.0,0.0
1,3,1,3,-1.9,0.0,0.6,89.0,0.0,0.0
1,4,1,3,-2.3,0.0,0.2,90.0,0.0,0.0
1,5,1,3,-2.6,0.0,1.0,92.0,0.0,0.0
1,6,1,3,-2.5,0.0,0.8,92.0,0.0,0.0
1,7,1,3,-2.7,0.0,0.4,92.0,0.0,3.0
1,8,1,3,-2.6,0.0,0.6,94.0,0.0,0.0
1,9,1,3,-1.6,0.0,0.6,92.0,0.0,0.0
1,10,1,3,-0.2,0.0,0.5,90.0,0.0,0.0
1,11,1,3,1.3,0.0,0.3,84.0,0.0,0.0
1,12,1,3,3.2,0.0,0.3,76.0,0.0,0.0
1,13,1,3,4.7,0.0,1.0,70.0,0.0,1.0
1,14,1,3,6.2,0.0,1.6,66.0,0.0,2.0
1,15,1,3,7.9,0.0,3.0,65.0,0.0,5.0
1,16,1,3,8.2,0.0,1.5,66.0,0.0,7.0
1,17,1,3,7.8,0.0,0.8,68.0,0.0,2.0
1,18,1,3,7.0,0.0,1.6,71.0,0.0,4.0
1,19,1,3,6.0,0.0,1.1,76.0,0.0,0.0
1,20,1,3,4.6,0.0,0.3,81.0,0.0,0.0
1,21,1,3,3.4,0.0,0.5,85.0,0.0,12.0
1,22,1,3,2.6,0.0,0.0,88.0,0.0,1.0
1,23,1,3,2.0,0.0,0.9,91.0,0.0,0.0
1,0,2,3,1.1,0.0,0.3,92.0,0.0,0.0
1,1,2,3,0.5,0.0,0.4,94.0,0.0,0.0
1,2,2,3,0.1,0.0,1.0,96.0,0.0,0.0
1,3,2,3,-0.5,0.0,0.6,96.0,0.0,0.0
1,4,2,3,-0.9,0.0,0.7,98.0,0.0,0.0
1,5,2,3,-1.3,0.0,1.1,98.0,0.0,0.0
1,6,2,3,-1.5,0.0,0.7,99.0,0.0,0.0
1,7,2,3,-1.6,0.0,0.7,99.0,0.0,1.0
1,8,2,3,-1.8,0.0,0.7,99.0,0.0,0.0
1,9,2,3,-0.9,0.0,0.3,99.0,0.0,0.0
1,10,2,3,1.7,0.0,0.5,92.0,0.0,0.0
1,11,2,3,4.4,0.0,0.8,78.0,0.0,3.0
1,12,2,3,7.5,0.0,0.6,68.0,0.0,0.0
1,13,2,3,9.7,0.0,1.4,60.0,0.0,3.0
1,14,2,3,11.6,0.0,1.4,51.0,0.0,8.0
1,15,2,3,11.8,0.0,0.8,47.0,0.0,20.0
1,16,2,3,11.3,0.0,0.5,46.0,0.0,14.0
1,17,2,3,10.8,0.0,0.7,48.0,0.0,14.0
1,18,2,3,9.0,0.0,0.7,55.0,0.0,3.0
1,19,2,3,7.9,0.0,0.9,59.0,0.0,2.0
1,20,2,3,6.4,0.0,0.7,65.0,0.0,4.0
1,21,2,3,5.3,0.0,1.2,70.0,0.0,3.0
1,22,2,3,4.7,0.0,0.3,76.0,0.0,3.0
1,23,2,3,4.0,0.0,0.4,77.0,0.0,3.0
1,0,3,3,3.3,0.0,2.0,80.0,0.0,0.0
1,1,3,3,2.8,0.0,0.2,82.0,0.0,0.0
1,2,3,3,1.6,0.0,1.7,87.0,0.0,0.0
1,3,3,3,1.2,0.0,1.5,90.0,0.0,0.0
1,4,3,3,0.6,0.0,0.9,92.0,0.0,0.0
1,5,3,3,0.1,0.0,0.3,91.0,0.0,0.0
1,6,3,3,-0.4,0.0,0.3,93.0,0.0,0.0
1,7,3,3,-0.8,0.0,0.5,95.0,0.0,0.0
1,8,3,3,-0.9,0.0,0.0,96.0,0.0,0.0
1,9,3,3,0.2,0.0,0.5,94.0,0.0,2.0
1,10,3,3,3.4,0.0,0.3,83.0,0.0,0.0
1,11,3,3,6.5,0.0,0.6,66.0,0.0,0.0
1,12,3,3,9.3,0.0,1.0,55.0,0.0,4.0
1,13,3,3,11.4,0.0,2.0,48.0,0.0,6.0
1,14,3,3,12.8,0.0,1.1,43.0,0.0,10.0
1,15,3,3,13.4,0.0,1.9,41.0,0.0,18.0
1,16,3,3,13.2,0.0,2.2,43.0,0.0,29.0
1,17,3,3,12.6,0.0,3.3,45.0,0.0,12.0
1,18,3,3,11.3,0.0,2.1,51.0,0.0,13.0
1,19,3,3,10.6,0.0,2.4,56.0,0.0,10.0
1,20,3,3,10.3,0.0,3.6,57.0,0.0,17.0
1,21,3,3,9.9,0.0,3.1,60.0,0.0,11.0
1,22,3,3,9.5,0.0,1.5,61.0,0.0,5.0
1,23,3,3,9.3,0.0,1.4,61.0,0.0,7.0
2,0,4,3,8.5,0.1,1.9,69.0,0.0,0.0
2,1,4,3,8.0,0.0,0.9,79.0,0.0,0.0
2,2,4,3,7.8,0.0,1.6,80.0,0.0,0.0
2,3,4,3,7.1,0.6,0.3,92.0,0.0,0.0
2,4,4,3,7.0,0.0,0.3,95.0,0.0,0.0
2,5,4,3,6.8,0.0,0.8,96.0,0.0,0.0
2,6,4,3,7.0,3.4,2.5,98.0,0.0,0.0
2,7,4,3,8.0,0.0,2.7,94.0,0.0,0.0
2,8,4,3,7.7,0.0,0.6,98.0,0.0,0.0
2,9,4,3,7.9,4.1,1.4,100.0,0.0,0.0
2,10,4,3,8.1,0.0,1.0,100.0,0.0,0.0
2,11,4,3,8.9,0.0,0.1,100.0,0.0,1.0
2,12,4,3,9.2,8.3,1.0,100.0,0.0,0.0
2,13,4,3,9.8,0.0,2.1,100.0,0.0,0.0
2,14,4,3,10.1,0.0,0.6,100.0,0.0,0.0
2,15,4,3,10.2,13.8,1.0,100.0,0.0,0.0
2,16,4,3,11.3,0.0,2.6,98.0,0.0,0.0
2,17,4,3,10.4,0.0,2.1,99.0,0.0,0.0
2,18,4,3,9.8,2.0,2.0,100.0,0.0,1.0
2,19,4,3,9.0,0.0,3.0,100.0,0.0,0.0
2,20,4,3,8.5,0.0,1.9,100.0,0.0,0.0
2,21,4,3,8.2,0.0,1.8,100.0,0.0,6.0
2,22,4,3,7.9,0.0,1.2,100.0,0.0,2.0
2,23,4,3,7.4,0.0,1.6,100.0,0.0,3.0
2,0,5,3,7.3,0.0,1.3,97.0,0.0,0.0
2,1,5,3,6.6,0.0,2.7,92.0,0.0,0.0
2,2,5,3,6.0,0.0,2.3,86.0,0.0,0.0
2,3,5,3,4.2,0.0,1.4,89.0,0.0,0.0
2,4,5,3,3.1,0.0,2.4,79.0,0.0,0.0
2,5,5,3,1.7,0.0,1.0,78.0,0.0,0.0
2,6,5,3,1.2,0.0,1.2,87.0,0.0,0.0
2,7,5,3,0.5,0.0,0.6,88.0,0.0,0.0
2,8,5,3,0.1,0.0,1.2,80.0,0.0,0.0
2,9,5,3,0.3,0.0,1.2,82.0,0.0,0.0
2,10,5,3,0.9,0.0,1.8,76.0,0.0,1.0
2,11,5,3,3.1,0.0,1.4,70.0,0.0,0.0
2,12,5,3,3.8,0.0,2.5,57.0,0.0,5.0
2,13,5,3,4.8,0.0,2.3,42.0,0.0,4.0
2,14,5,3,5.7,0.0,3.9,39.0,0.0,6.0
2,15,5,3,5.7,0.0,3.5,38.0,0.0,15.0
2,16,5,3,5.2,0.0,1.8,42.0,0.0,17.0
2,17,5,3,4.0,0.0,2.5,40.0,0.0,3.0
2,18,5,3,1.9,0.0,1.7,45.0,0.0,2.0
2,19,5,3,-0.3,0.0,1.5,51.0,0.0,0.0
2,20,5,3,-1.3,0.0,2.3,58.0,0.0,0.0
2,21,5,3,-2.1,0.0,0.9,55.0,0.0,5.0
2,22,5,3,-2.9,0.0,0.8,60.0,0.0,3.0
2,23,5,3,-3.6,0.0,0.4,63.0,0.0,0.0
2,0,6,3,-4.0,0.0,0.2,65.0,0.0,0.0
2,1,6,3,-3.6,0.0,0.8,65.0,0.0,0.0
2,2,6,3,-4.2,0.0,1.2,73.0,0.0,0.0
2,3,6,3,-4.3,0.0,0.7,76.0,0.0,0.0
2,4,6,3,-4.7,0.0,0.3,75.0,0.0,0.0
2,5,6,3,-4.7,0.0,1.3,82.0,0.0,0.0
2,6,6,3,-4.7,0.0,1.3,81.0,0.0,0.0
2,7,6,3,-4.9,0.0,1.1,85.0,0.0,0.0
2,8,6,3,-4.9,0.0,0.6,83.0,0.0,1.0
2,9,6,3,-3.3,0.0,0.5,81.0,0.0,0.0
2,10,6,3,-2.5,0.0,0.7,70.0,0.0,1.0
2,11,6,3,-1.6,0.0,0.3,71.0,0.0,1.0
2,12,6,3,-0.8,0.0,0.8,62.0,0.0,0.0
2,13,6,3,-0.1,0.0,0.7,54.0,0.0,1.0
2,14,6,3,0.5,0.0,1.1,53.0,0.0,7.0
2,15,6,3,0.5,0.0,1.0,54.0,0.0,8.0
2,16,6,3,0.6,0.0,0.5,54.0,0.0,3.0
2,17,6,3,0.5,0.0,0.9,62.0,0.0,3.0
2,18,6,3,0.4,0.0,0.7,64.0,0.0,0.0
2,19,6,3,0.3,0.0,1.3,69.0,0.0,0.0
2,20,6,3,0.1,0.0,0.9,73.0,0.0,0.0
2,21,6,3,-0.1,0.3,1.6,77.0,0.0,0.0
2,22,6,3,-0.2,0.0,0.9,88.0,0.0,0.0
2,23,6,3,-0.3,0.0,1.1,90.0,0.5,0.0
2,0,0,3,-0.6,3.2,1.9,94.0,1.0,0.0
2,1,0,3,-0.7,0.0,0.8,95.0,1.6,0.0
2,2,0,3,-0.5,0.0,0.5,97.0,1.6,0.0
2,3,0,3,-0.5,2.9,1.5,98.0,1.2,0.0
2,4,0,3,-0.2,0.0,1.3,98.0,1.0,0.0
2,5,0,3,0.0,0.0,1.0,98.0,1.0,0.0
2,6,0,3,0.1,3.5,0.2,98.0,1.0,0.0
2,7,0,3,0.2,0.0,0.3,99.0,1.0,0.0
2,8,0,3,0.3,0.0,0.2,98.0,1.3,0.0
2,9,0,3,0.4,1.9,0.4,99.0,1.7,0.0
2,10,0,3,0.9,0.0,2.2,96.0,1.6,0.0
2,11,0,3,1.8,0.0,2.5,88.0,1.6,0.0
2,12,0,3,2.5,0.1,2.5,83.0,1.5,0.0
2,13,0,3,3.0,0.0,3.8,78.0,0.8,0.0
2,14,0,3,3.2,0.0,2.3,78.0,0.0,0.0
2,15,0,3,3.4,0.0,2.8,73.0,0.0,2.0
2,16,0,3,3.1,0.0,3.5,70.0,0.0,3.0
2,17,0,3,2.5,0.0,4.1,67.0,0.0,5.0
