TIME,TEMPERATURE,RAINFALL,WINDSPEED,HUMIDITY,SNOWFALL
2013101820,14.1,,1.6,77,
2013101821,13.2,,1,81,
2013101822,12.3,,0.5,85,
2013101823,11.5,,1.7,89,
2013101900,10.9,,0.7,92,
2013101901,10.4,,1.6,93,
2013101902,9.9,,0.9,95,
2013101903,9.5,,1.6,97,
2013101904,9.1,,0.8,96,
2013101905,9.2,,1,98,
2013101906,8.8,,0.5,98,
2013101907,9,,0.6,98,
2013101908,9.6,,0,97,
2013101909,11.3,,0.6,94,
2013101910,13.8,,0.8,83,
2013101911,15.7,,1.1,76,
2013101912,18.7,,3.1,62,
2013101913,20,,1.9,58,
2013101914,21.5,,3.1,58,
2013101915,20.8,,3.5,60,
2013101916,20.4,,3.7,60,
2013101917,19.1,,4.1,64,
2013101918,18.3,,2.6,67,
2013101919,17.7,,0.9,71,
2013101920,16.6,,1.1,75,
2013101921,15.7,,1.4,82,
2013101922,15,,0.6,85,
2013101923,13.6,,1.6,92,
2013102000,13.4,,1.2,92,
2013102001,13,,0.7,94,
2013102002,12.5,,1.2,96,
2013102003,11.9,,0,97,
2013102004,11.6,,1.2,98,
2013102005,11,,0.5,98,
2013102006,10.7,,0.9,100,
2013102007,10.4,,0,100,
2013102008,11.6,,0.2,98,
2013102009,13.5,,0.3,92,
2013102010,16.8,,1.2,76,
2013102011,19,,1.7,67,
2013102012,20.5,,1.8,58,
2013102013,21.9,,1.3,55,
2013102014,22.4,,1,52,
2013102015,22.5,,1,54,
2013102016,22.2,,1.1,52,
2013102017,20.1,,1.6,51,
2013102018,18,,1.3,64,
2013102019,16.7,,1,72,
2013102020,16.4,,0.8,79,
2013102021,15.5,,1.2,82,
2013102022,14.5,,0.5,87,
2013102023,14,,1.1,90,
2013102100,13.5,,1,92,
2013102101,13.2,,1.3,93,
2013102102,12.7,,0.9,93,
2013102103,12.3,,0.6,96,
2013102104,12.2,,0.8,96,
2013102105,11.9,,0.7,96,
2013102106,12,,1.2,97,
2013102107,12.4,,1.1,96,
2013102108,12.8,,0.2,94,
2013102109,14,,1.3,92,
2013102110,14.9,,1.1,86,
2013102111,16.5,,1.9,78,
2013102112,18.1,,1.6,72,
2013102113,19.3,,1,66,
2013102114,20.1,,1.4,60,
2013102115,20.8,,1.2,60,
2013102116,20.4,,0.6,57,
2013102117,19.4,,1,63,
2013102118,18.6,,1.1,68,
2013102119,17.5,,0.8,75,
2013102120,16,,0.6,82,
2013102121,14.8,,0.9,86,
2013102122,14.4,,1.6,85,
2013102123,14,,1.2,82,
2013102200,13.5,,1.5,79,
2013102201,12.6,,0.7,87,
2013102202,11.8,,0.7,88,
2013102203,11.6,,0.8,88,
2013102204,10.8,,0.9,90,
2013102205,10.3,,0.6,91,
2013102206,9.9,,0.8,91,
2013102207,9.6,,1,92,
2013102208,10.7,,0.4,86,
2013102209,13.5,,1.1,75,
2013102210,15.8,,1.1,66,
2013102211,18.9,,4,55,
2013102212,20.4,,4.4,52,
2013102213,21.5,,3.2,50,
2013102214,21.8,,3.3,51,
2013102215,21.8,,3.8,52,
2013102216,21.6,,4.3,54,
2013102217,18.9,,5,64,
2013102218,17.6,,4.5,67,
2013102219,17,,3,66,
2013102220,16.3,,2.4,68,
2013102221,16,,3.7,68,
2013102222,15.5,,2.6,71,
2013102223,14.7,,0.5,75,
2013102300,14.2,,0.9,78,
2013102301,13.4,,1.1,83,
2013102302,13.4,,0.9,81,
2013102303,12.4,,0.1,85,
2013102304,11.6,,1.5,90,
2013102305,11.3,,0.8,91,
2013102306,10.8,,0.4,91,
2013102307,11,,1.1,92,
2013102308,11.9,,0.6,89,
2013102309,15.2,,1.6,73,
2013102310,17.6,,1.4,65,
2013102311,19.4,,2.9,61,
2013102312,21.4,,3.9,55,
2013102313,22.1,,2.4,52,
2013102314,21.9,,1.9,53,
2013102315,22.6,,3.3,50,
2013102316,21.2,,2,54,
2013102317,19.8,,2.4,57,
2013102318,18.6,,1.7,63,
2013102319,17.6,,1.4,67,
2013102320,16,,0.8,77,
2013102321,15,,1,82,
2013102322,14.3,,1.1,86,
2013102323,13.6,,1.2,89,
2013102400,13.1,,0.6,90,
2013102401,12.4,,1.2,92,
2013102402,11.8,,0.6,94,
2013102403,11.3,,0.4,95,
2013102404,10.7,,1,97,
2013102405,10.3,,1,98,
2013102406,10.2,,0.7,99,
2013102407,10,,1.1,99,
2013102408,10.7,,0.2,100,
2013102409,13,,0.5,93,
2013102410,15.3,,0.4,81,
2013102411,17.5,,2.3,71,
2013102412,18.7,,2.8,65,
2013102413,19.3,,2.3,60,
2013102414,20.2,,2.9,54,
2013102415,19,,1.3,62,
2013102416,19.1,,2.4,57,
2013102417,17.4,,2.7,63,
2013102418,15.1,,3.6,54,
2013102419,13.7,,2.5,51,
2013102420,12.7,,1.2,57,
2013102421,11.7,,1.8,62,
2013102422,11,,0.7,61,
2013102423,10.4,,1.1,58,
2013102500,9.8,,2.6,62,
2013102501,9.2,,1,64,
2013102502,7.9,,0.4,69,
2013102503,7.3,,1.3,70,
2013102504,6.5,,1,71,
2013102505,5.8,,0.4,72,
2013102506,5.5,,0.8,74,
2013102507,5.2,,0.6,73,
2013102508,6.4,,1.2,70,
2013102509,8.4,,2,58,
2013102510,10.2,,1.4,50,
2013102511,11.7,,1.7,42,
2013102512,12.9,,2.3,36,
2013102513,14.3,,2.4,37,
2013102514,15.1,,2.5,34,
2013102515,15.6,,2.3,36,
2013102516,15.2,,2.8,36,
2013102517,13.3,,1,46,
2013102518,10.8,,1.4,57,
2013102519,9.6,,1,66,
2013102520,8.9,,1.1,70,
2013102521,8.7,,0.9,73,
2013102522,9.1,,1,75,
2013102523,8.9,,1.3,78,
2013102600,8.1,,1.1,76,
2013102601,7.2,,0.7,80,
2013102602,6.6,,0.7,81,
2013102603,6.1,,0.5,83,
2013102604,5.5,,0.1,89,
2013102605,4.8,,1.4,92,
2013102606,4.4,,0.5,92,
2013102607,4.1,,1.2,95,
2013102608,4.9,,1.1,92,
2013102609,7.5,,0.4,84,
2013102610,10.5,,1.6,69,
2013102611,11.8,,0.7,63,
2013102612,13.3,,1.1,55,
2013102613,14.7,,0.9,50,
2013102614,15.5,,0.7,48,
2013102615,15.6,,1.9,47,
2013102616,15.8,,1.2,48,
2013102617,14.4,,2.3,53,
2013102618,11.9,,1.4,64,
2013102619,10.6,,1.4,70,
2013102620,9.6,,0.8,74,
2013102621,9,,0.1,76,
2013102622,8.4,,1.2,78,
2013102623,7.3,,1.5,85,
2013102700,6.5,,0.7,89,
2013102701,5.9,,1.2,91,
2013102702,5.4,,0.1,92,
2013102703,4.8,,0.9,93,
2013102704,4.3,,1.2,96,
2013102705,4,,1,97,
2013102706,3.7,,1.5,97,
2013102707,3.5,,1.2,97,
2013102708,4.3,,0.7,95,
2013102709,6.9,,0.3,84,
2013102710,10.3,,0.7,72,
2013102711,13.2,,1.3,59,
2013102712,15,,1.2,49,
2013102713,16.4,,2.2,46,
2013102714,17.7,,1.3,45,
2013102715,18.2,,0.6,45,
2013102716,18,,1.4,46,
2013102717,16.1,,1.6,54,
2013102718,14.2,,0.8,65,
2013102719,12.9,,1.4,72,
2013102720,11.6,,0.6,80,
2013102721,11.1,,0.2,81,
2013102722,10.2,,0.6,86,
2013102723,9.3,,0.1,91,
2013102800,8.3,,1.1,93,
2013102801,7.7,,0.8,95,
2013102802,7.3,,0.6,97,
2013102803,6.7,,1,97,
2013102804,6.1,,0.1,97,
2013102805,5.8,,0.7,99,
2013102806,5.4,,1.2,99,
2013102807,5,,0.7,98,
2013102808,5.9,,0.9,99,
2013102809,7.7,,0.8,93,
2013102810,10.7,,1.1,79,
2013102811,12.8,,1,71,
2013102812,15.2,,1.6,62,
2013102813,16.4,,1.4,44,
2013102814,17.1,,1.3,49,
2013102815,16.3,,0.6,50,
2013102816,15.9,,1.2,43,
2013102817,15.2,,0.9,44,
2013102818,13,,1.5,61,
2013102819,11.3,,1.5,66,
2013102820,9.9,,0.3,72,
2013102821,9.3,,1.2,76,
2013102822,8.2,,0.5,80,
2013102823,7.4,,0.6,85,
2013102900,6.8,,1.4,89,
2013102901,6.2,,0.2,91,
2013102902,5.6,,1.6,93,
2013102903,5.5,,0.6,94,
2013102904,5,,1.2,94,
2013102905,4.9,,1.4,96,
2013102906,4.8,,0.2,94,
2013102907,5,,0.9,96,
2013102908,6.1,,0.5,94,
2013102909,8.1,,0.5,87,
2013102910,10.9,,1.1,76,
2013102911,12.9,,1.1,69,
2013102912,15.1,,1.5,61,
2013102913,16.1,,0.6,56,
2013102914,17.4,,1.5,52,
2013102915,18.2,,1.1,48,
2013102916,18,,0.5,50,
2013102917,16.6,,1.3,60,
2013102918,16.1,,1.6,63,
2013102919,15.4,0,2,72,
2013102920,13.9,0.3,0.8,89,
2013102921,14.1,0,1,87,
2013102922,13.8,0,0.9,88,
2013102923,13.6,,0.6,92,
2013103000,12.9,,0.3,93,
2013103001,12.6,,1.2,93,
2013103002,12.2,,1.6,94,
2013103003,11.2,,1.3,93,
2013103004,10.6,,0.8,93,
2013103005,9.8,,1,91,
2013103006,9.1,,0.4,95,
